type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,avg_test_loss
deepsets_mlp_sum,1,10,251,10,0,10,cardinality,False,10000,1000,1000,5.4818,2.8516781330108643,1.0,10.0,5.0,5.0,1.7492488622665405,5.432,2.908844470977783,1.0,10.0,5.0,1.0,1.7338699102401733,5.559,2.8824503421783447,1.0,10.0,6.0,5.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,cardinality-results.csv,mse,78,4.148737839879142e-05,2.1364686745073413e-05,2.158737720492354e-05
deepsets_mlp_max,1,10,251,10,0,10,cardinality,False,10000,1000,1000,5.4818,2.8516781330108643,1.0,10.0,5.0,5.0,1.7492488622665405,5.432,2.908844470977783,1.0,10.0,5.0,1.0,1.7338699102401733,5.559,2.8824503421783447,1.0,10.0,6.0,5.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,cardinality-results.csv,mse,70,2.7307884290719486,2.512230806052685,2.73757204413414
deepsets_mlp_fspool,1,10,361,10,0,10,cardinality,False,10000,1000,1000,5.4818,2.8516781330108643,1.0,10.0,5.0,5.0,1.7492488622665405,5.432,2.908844470977783,1.0,10.0,5.0,1.0,1.7338699102401733,5.559,2.8824503421783447,1.0,10.0,6.0,5.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,cardinality-results.csv,mse,146,0.02067891749179667,0.01722915870777797,0.0185088001890108
mlp,1,10,121,10,0,10,cardinality,False,10000,1000,1000,5.4818,2.8516781330108643,1.0,10.0,5.0,5.0,1.7492488622665405,5.432,2.908844470977783,1.0,10.0,5.0,1.0,1.7338699102401733,5.559,2.8824503421783447,1.0,10.0,6.0,5.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,cardinality-results.csv,mse,122,0.23342137684108347,0.2318491581827402,0.2323803100734949
sorted_mlp,1,10,121,10,0,10,cardinality,False,10000,1000,1000,5.4818,2.8516781330108643,1.0,10.0,5.0,5.0,1.7492488622665405,5.432,2.908844470977783,1.0,10.0,5.0,1.0,1.7338699102401733,5.559,2.8824503421783447,1.0,10.0,6.0,5.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,cardinality-results.csv,mse,152,0.2747531992614649,0.26261886954307556,0.26894266344606876
pna,1,10,141,10,0,10,cardinality,False,10000,1000,1000,5.4818,2.8516781330108643,1.0,10.0,5.0,5.0,1.7492488622665405,5.432,2.908844470977783,1.0,10.0,5.0,1.0,1.7338699102401733,5.559,2.8824503421783447,1.0,10.0,6.0,5.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,cardinality-results.csv,mse,220,0.01484200888265897,0.013211901357863098,0.013098133757011965
small_set_transformer,1,10,37953,10,0,10,cardinality,False,10000,1000,1000,5.4818,2.8516781330108643,1.0,10.0,5.0,5.0,1.7492488622665405,5.432,2.908844470977783,1.0,10.0,5.0,1.0,1.7338699102401733,5.559,2.8824503421783447,1.0,10.0,6.0,5.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,cardinality-results.csv,mse,32,0.22784768035457392,0.20750137232244015,0.20628157444298267
deepsets_mlp_sum,1,10,251,10,0,10,cardinality,True,10000,1000,1000,5.4443,2.8590378761291504,1.0,10.0,5.0,2.0,1.7414823770523071,5.487,2.885798215866089,1.0,10.0,5.0,2.0,1.7481498718261719,5.445,2.8479771614074707,1.0,10.0,5.0,3.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,cardinality-results.csv,mse,158,2.591694967620943e-05,8.45593470444328e-06,9.778615691402592e-06
deepsets_mlp_max,1,10,251,10,0,10,cardinality,True,10000,1000,1000,5.4443,2.8590378761291504,1.0,10.0,5.0,2.0,1.7414823770523071,5.487,2.885798215866089,1.0,10.0,5.0,2.0,1.7481498718261719,5.445,2.8479771614074707,1.0,10.0,5.0,3.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,cardinality-results.csv,mse,20,3.8327786922454834,3.776024639606476,3.8831938058137894
deepsets_mlp_fspool,1,10,361,10,0,10,cardinality,True,10000,1000,1000,5.4443,2.8590378761291504,1.0,10.0,5.0,2.0,1.7414823770523071,5.487,2.885798215866089,1.0,10.0,5.0,2.0,1.7481498718261719,5.445,2.8479771614074707,1.0,10.0,5.0,3.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,cardinality-results.csv,mse,50,0.018167528216497215,0.019865444977767766,0.01739143067970872
mlp,1,10,121,10,0,10,cardinality,True,10000,1000,1000,5.4443,2.8590378761291504,1.0,10.0,5.0,2.0,1.7414823770523071,5.487,2.885798215866089,1.0,10.0,5.0,2.0,1.7481498718261719,5.445,2.8479771614074707,1.0,10.0,5.0,3.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,cardinality-results.csv,mse,95,0.23941773133482902,0.271669059060514,0.2829031813889742
sorted_mlp,1,10,121,10,0,10,cardinality,True,10000,1000,1000,5.4443,2.8590378761291504,1.0,10.0,5.0,2.0,1.7414823770523071,5.487,2.885798215866089,1.0,10.0,5.0,2.0,1.7481498718261719,5.445,2.8479771614074707,1.0,10.0,5.0,3.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,cardinality-results.csv,mse,192,0.6417271942849372,0.5929560773074627,0.6482573244720697
pna,1,10,141,10,0,10,cardinality,True,10000,1000,1000,5.4443,2.8590378761291504,1.0,10.0,5.0,2.0,1.7414823770523071,5.487,2.885798215866089,1.0,10.0,5.0,2.0,1.7481498718261719,5.445,2.8479771614074707,1.0,10.0,5.0,3.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,cardinality-results.csv,mse,152,0.02343413915935975,0.029051065735984594,0.02550601412076503
small_set_transformer,1,10,37953,10,0,10,cardinality,True,10000,1000,1000,5.4443,2.8590378761291504,1.0,10.0,5.0,2.0,1.7414823770523071,5.487,2.885798215866089,1.0,10.0,5.0,2.0,1.7481498718261719,5.445,2.8479771614074707,1.0,10.0,5.0,3.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,cardinality-results.csv,mse,31,0.4849417161220198,0.4206476490944624,0.487412890419364
deepsets_mlp_sum,1,10,251,10,0,10,cardinality,False,10000,1000,1000,5.4443,2.8590378761291504,1.0,10.0,5.0,2.0,1.7414823770523071,5.487,2.885798215866089,1.0,10.0,5.0,2.0,1.7481498718261719,5.445,2.8479771614074707,1.0,10.0,5.0,3.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,cardinality-results.csv,mse,144,1.7214927735549744e-05,9.304211715743804e-06,9.56251548700493e-06
deepsets_mlp_max,1,10,251,10,0,10,cardinality,False,10000,1000,1000,5.4443,2.8590378761291504,1.0,10.0,5.0,2.0,1.7414823770523071,5.487,2.885798215866089,1.0,10.0,5.0,2.0,1.7481498718261719,5.445,2.8479771614074707,1.0,10.0,5.0,3.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,cardinality-results.csv,mse,42,1.8190767863753494,1.9060269370675087,1.7002607360482216
deepsets_mlp_fspool,1,10,361,10,0,10,cardinality,False,10000,1000,1000,5.4443,2.8590378761291504,1.0,10.0,5.0,2.0,1.7414823770523071,5.487,2.885798215866089,1.0,10.0,5.0,2.0,1.7481498718261719,5.445,2.8479771614074707,1.0,10.0,5.0,3.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,cardinality-results.csv,mse,84,0.017691065628484937,0.021467545942869037,0.014991604693932459
mlp,1,10,121,10,0,10,cardinality,False,10000,1000,1000,5.4443,2.8590378761291504,1.0,10.0,5.0,2.0,1.7414823770523071,5.487,2.885798215866089,1.0,10.0,5.0,2.0,1.7481498718261719,5.445,2.8479771614074707,1.0,10.0,5.0,3.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,cardinality-results.csv,mse,160,0.1601440061809151,0.1567244166508317,0.1640158472582698
sorted_mlp,1,10,121,10,0,10,cardinality,False,10000,1000,1000,5.4443,2.8590378761291504,1.0,10.0,5.0,2.0,1.7414823770523071,5.487,2.885798215866089,1.0,10.0,5.0,2.0,1.7481498718261719,5.445,2.8479771614074707,1.0,10.0,5.0,3.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,cardinality-results.csv,mse,93,0.2851681769084019,0.28461309522390366,0.2708413312211633
pna,1,10,141,10,0,10,cardinality,False,10000,1000,1000,5.4443,2.8590378761291504,1.0,10.0,5.0,2.0,1.7414823770523071,5.487,2.885798215866089,1.0,10.0,5.0,2.0,1.7481498718261719,5.445,2.8479771614074707,1.0,10.0,5.0,3.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,cardinality-results.csv,mse,248,0.014805243920036562,0.015592679817928001,0.012857567868195474
small_set_transformer,1,10,37953,10,0,10,cardinality,False,10000,1000,1000,5.4443,2.8590378761291504,1.0,10.0,5.0,2.0,1.7414823770523071,5.487,2.885798215866089,1.0,10.0,5.0,2.0,1.7481498718261719,5.445,2.8479771614074707,1.0,10.0,5.0,3.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,cardinality-results.csv,mse,44,0.21904809573653397,0.20012199692428112,0.20662565436214209
