type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,avg_test_loss
mlp,1,10,121,10,0,10,longest_seq_length,False,10000,1000,1000,4.2991,2.6911780834198,1.0,10.0,4.0,1.0,1.7445377111434937,4.238,2.755967378616333,1.0,10.0,4.0,1.0,1.7139023542404175,4.413,2.7521684169769287,1.0,10.0,4.0,1.0,1.7684742212295532,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,longest-seq-length-results.csv,mse,97,1.2867110941060789,1.240465734153986,1.4246024414896965
sorted_mlp,1,10,121,10,0,10,longest_seq_length,False,10000,1000,1000,4.2991,2.6911780834198,1.0,10.0,4.0,1.0,1.7445377111434937,4.238,2.755967378616333,1.0,10.0,4.0,1.0,1.7139023542404175,4.413,2.7521684169769287,1.0,10.0,4.0,1.0,1.7684742212295532,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,longest-seq-length-results.csv,mse,261,0.17830157801983462,0.17835406446829438,0.17929182387888432
pna,1,10,141,10,0,10,longest_seq_length,False,10000,1000,1000,4.2991,2.6911780834198,1.0,10.0,4.0,1.0,1.7445377111434937,4.238,2.755967378616333,1.0,10.0,4.0,1.0,1.7139023542404175,4.413,2.7521684169769287,1.0,10.0,4.0,1.0,1.7684742212295532,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,longest-seq-length-results.csv,mse,165,0.7178189074917204,0.7198139242827892,0.7233418580144644
small_set_transformer,1,10,37953,10,0,10,longest_seq_length,False,10000,1000,1000,4.2991,2.6911780834198,1.0,10.0,4.0,1.0,1.7445377111434937,4.238,2.755967378616333,1.0,10.0,4.0,1.0,1.7139023542404175,4.413,2.7521684169769287,1.0,10.0,4.0,1.0,1.7684742212295532,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,longest-seq-length-results.csv,mse,82,0.04323742339375672,0.03216967615298927,0.03476513992063701
deepsets_mlp_sum,1,10,251,10,0,10,longest_seq_length,True,10000,1000,1000,4.4225,2.6352975368499756,1.0,10.0,4.0,2.0,1.7510766983032227,4.36,2.57806134223938,1.0,10.0,4.0,3.0,1.7514569759368896,4.348,2.600172281265259,1.0,10.0,4.0,1.0,1.7401859760284424,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,longest-seq-length-results.csv,mse,150,0.8158774742275287,0.8043263051658869,0.8583957143127918
deepsets_mlp_max,1,10,251,10,0,10,longest_seq_length,True,10000,1000,1000,4.4225,2.6352975368499756,1.0,10.0,4.0,2.0,1.7510766983032227,4.36,2.57806134223938,1.0,10.0,4.0,3.0,1.7514569759368896,4.348,2.600172281265259,1.0,10.0,4.0,1.0,1.7401859760284424,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,longest-seq-length-results.csv,mse,28,5.0281645446825936,5.004729852080345,4.809000983834267
deepsets_mlp_fspool,1,10,361,10,0,10,longest_seq_length,True,10000,1000,1000,4.4225,2.6352975368499756,1.0,10.0,4.0,2.0,1.7510766983032227,4.36,2.57806134223938,1.0,10.0,4.0,3.0,1.7514569759368896,4.348,2.600172281265259,1.0,10.0,4.0,1.0,1.7401859760284424,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,longest-seq-length-results.csv,mse,223,0.5065980968391819,0.5707818157970905,0.5851237867027521
mlp,1,10,121,10,0,10,longest_seq_length,True,10000,1000,1000,4.4225,2.6352975368499756,1.0,10.0,4.0,2.0,1.7510766983032227,4.36,2.57806134223938,1.0,10.0,4.0,3.0,1.7514569759368896,4.348,2.600172281265259,1.0,10.0,4.0,1.0,1.7401859760284424,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,longest-seq-length-results.csv,mse,158,1.5477433781714955,1.584136500954628,1.6738816648721695
sorted_mlp,1,10,121,10,0,10,longest_seq_length,True,10000,1000,1000,4.4225,2.6352975368499756,1.0,10.0,4.0,2.0,1.7510766983032227,4.36,2.57806134223938,1.0,10.0,4.0,3.0,1.7514569759368896,4.348,2.600172281265259,1.0,10.0,4.0,1.0,1.7401859760284424,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,longest-seq-length-results.csv,mse,147,0.8723013642107605,0.9015339016914368,0.9166842810809612
pna,1,10,141,10,0,10,longest_seq_length,True,10000,1000,1000,4.4225,2.6352975368499756,1.0,10.0,4.0,2.0,1.7510766983032227,4.36,2.57806134223938,1.0,10.0,4.0,3.0,1.7514569759368896,4.348,2.600172281265259,1.0,10.0,4.0,1.0,1.7401859760284424,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,longest-seq-length-results.csv,mse,146,0.7980873151949257,0.791136983782053,0.884985014796257
