type,data_dim,latent_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,cache,use_cached,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_label_entropy,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_label_entropy,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_label_entropy,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,lr_scheduler_factor,lr_scheduler_patience,use_batch_sampler,use_gpu,results_out,loss,gpu_enabled,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,test_smape,test_mase,avg_test_loss
mlp,1,5,4253,32,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,196.4958038330078,95.42882537841797,-216.0,300.0,232.0,262.0,8.362210657202883,2.6502907276153564,200.39500427246094,94.05077362060547,-171.0,298.0,235.0,269.0,9.606406294686327,2.6810243129730225,202.50900268554688,90.33731842041016,-174.0,297.0,235.5,273.0,9.501486115081995,2.6957993507385254,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,81,279.07682586475545,595.3088150024414,630.2503662109375,18.83079719543457,15.051979064941406,130.40159606933594,0.3556774854660034,0.9227713033040027,0.1265031397342682,0.25847694277763367,643.0670185089111
sorted_mlp,1,5,4253,32,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,196.4958038330078,95.42882537841797,-216.0,300.0,232.0,262.0,8.362210657202883,2.6502907276153564,200.39500427246094,94.05077362060547,-171.0,298.0,235.0,269.0,9.606406294686327,2.6810243129730225,202.50900268554688,90.33731842041016,-174.0,297.0,235.5,273.0,9.501486115081995,2.6957993507385254,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,114,17.92583815459233,25.451386004686356,15.543560028076172,1.432393193244934,0.5933380126953125,36.81407165527344,0.05931150168180466,0.9980953461592827,0.032449811697006226,0.019661441445350647,15.409352540969849
mlp,1,5,5853,64,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,236.5511932373047,78.92879486083984,-218.0,300.0,266.0,291.0,7.620051521813567,3.263730049133301,240.73800659179688,74.13262176513672,-144.0,300.0,269.0,287.0,8.27953268817966,3.299808979034424,241.0030059814453,73.31581115722656,-189.0,300.0,268.0,276.0,8.300971533205272,3.3115434646606445,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,66,316.91840571506765,725.932186126709,912.3262329101562,22.271644592285156,17.930877685546875,265.6727600097656,364479548227584.0,0.830271493437615,0.1168595403432846,0.42015233635902405,926.7011184692383
sorted_mlp,1,5,5853,64,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,236.5511932373047,78.92879486083984,-218.0,300.0,266.0,291.0,7.620051521813567,3.263730049133301,240.73800659179688,74.13262176513672,-144.0,300.0,269.0,287.0,8.27953268817966,3.299808979034424,241.0030059814453,73.31581115722656,-189.0,300.0,268.0,276.0,8.300971533205272,3.3115434646606445,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,72,36.99423781758661,32.22926414012909,25.687143325805664,1.3744375705718994,0.45810699462890625,61.89930725097656,55984156311552.0,0.9952211825949934,0.022626115009188652,0.02592863142490387,25.28501781076193
mlp,1,5,9053,128,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,262.7250061035156,61.4194221496582,-238.0,300.0,284.0,293.0,6.738921436109716,3.9093000888824463,264.70599365234375,58.4589729309082,-128.0,300.0,285.0,291.0,7.1231765281892,3.9482312202453613,265.4070129394531,58.51609802246094,-186.0,300.0,286.0,287.0,7.017859337983121,3.958667516708374,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,56,305.082957856974,976.1096954345703,845.6468505859375,22.885417938232422,19.277801513671875,102.09369659423828,8746838786048.0,0.7530332975904707,0.10490071028470993,0.6458390951156616,844.1524810791016
sorted_mlp,1,5,9053,128,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,262.7250061035156,61.4194221496582,-238.0,300.0,284.0,293.0,6.738921436109716,3.9093000888824463,264.70599365234375,58.4589729309082,-128.0,300.0,285.0,291.0,7.1231765281892,3.9482312202453613,265.4070129394531,58.51609802246094,-186.0,300.0,286.0,287.0,7.017859337983121,3.958667516708374,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,203,12.699770160031262,12.137422950589098,16.957914352416992,0.6071659326553345,0.0928497314453125,61.565834045410156,228010603053056.0,0.9950475311425373,0.013636380434036255,0.017134560272097588,16.564084890298545
mlp,1,5,15453,256,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,278.9118957519531,46.06575012207031,-238.0,300.0,293.0,297.0,5.746832053428957,4.57519006729126,280.2330017089844,42.69187927246094,-152.0,300.0,293.0,297.0,5.962323271305751,4.614556312561035,279.7539978027344,49.14272689819336,-136.0,300.0,293.0,297.0,5.825874560975091,4.62540864944458,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,32,366.32375758468726,1199.207836151123,1070.8704833984375,25.300249099731445,20.79071044921875,171.9322052001953,0.1366318315267563,0.5565767123881209,0.11222635209560394,1.121541976928711,1069.976951599121
sorted_mlp,1,5,15453,256,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,278.9118957519531,46.06575012207031,-238.0,300.0,293.0,297.0,5.746832053428957,4.57519006729126,280.2330017089844,42.69187927246094,-152.0,300.0,293.0,297.0,5.962323271305751,4.614556312561035,279.7539978027344,49.14272689819336,-136.0,300.0,293.0,297.0,5.825874560975091,4.62540864944458,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,203,10.264608830094907,6.657075508963317,10.403078079223633,0.6131902933120728,0.200225830078125,51.66740798950195,0.01904935948550701,0.9956923200961143,0.011704313568770885,0.027182288467884064,10.201080026105046
mlp,1,5,28253,512,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,288.85650634765625,31.610055923461914,-209.0,300.0,297.0,300.0,4.636609066986715,5.252865791320801,289.17498779296875,32.5161247253418,-54.0,300.0,297.0,300.0,4.69403560125195,5.292989253997803,287.5150146484375,42.54607009887695,-178.0,300.0,297.0,299.0,4.772576354774987,5.302632808685303,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,34,173.39610241932473,1169.6284713745117,1387.725830078125,28.506086349487305,23.530929565429688,226.54495239257812,0.1384257823228836,0.2333717081407518,0.11429908126592636,2.1499898433685303,1392.7023315429688
sorted_mlp,1,5,28253,512,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,288.85650634765625,31.610055923461914,-209.0,300.0,297.0,300.0,4.636609066986715,5.252865791320801,289.17498779296875,32.5161247253418,-54.0,300.0,297.0,300.0,4.69403560125195,5.292989253997803,287.5150146484375,42.54607009887695,-178.0,300.0,297.0,299.0,4.772576354774987,5.302632808685303,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,84,8.936136006170019,13.67029943317175,19.1728515625,1.3518166542053223,0.8938446044921875,68.45248413085938,0.013322587125003338,0.989408245744804,0.013637400232255459,0.10195688158273697,20.637653551995754
mlp,1,5,53853,1024,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,294.4450988769531,22.33806610107422,-193.0,300.0,299.0,300.0,3.347045832391746,5.937529563903809,294.7309875488281,20.69257354736328,-59.0,300.0,299.0,300.0,3.400389604101054,5.9778828620910645,294.2799987792969,22.296987533569336,26.0,300.0,299.0,300.0,3.522960858391254,5.986629486083984,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,65,75.17915149251367,1282.8918190002441,1281.9039306640625,28.044538497924805,22.63055419921875,163.84713745117188,0.09892933815717697,-1.5784760329033976,0.09652094542980194,3.728898525238037,1299.2835578918457
sorted_mlp,1,5,53853,1024,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,294.4450988769531,22.33806610107422,-193.0,300.0,299.0,300.0,3.347045832391746,5.937529563903809,294.7309875488281,20.69257354736328,-59.0,300.0,299.0,300.0,3.400389604101054,5.9778828620910645,294.2799987792969,22.296987533569336,26.0,300.0,299.0,300.0,3.522960858391254,5.986629486083984,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,103,2.1692622313453893,1.1423751898109913,9.087307929992676,0.8814412951469421,0.5281219482421875,68.51329040527344,0.0069067468866705894,0.9817214003891939,0.007048044353723526,0.11719945818185806,8.89236831665039
