type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_label_entropy,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_label_entropy,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_label_entropy,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,test_accuracy,test_balanced_accuracy,test_f1_weighted,test_precision,test_recall,avg_test_loss
small_set_transformer,1,8,38018,64,-100,100,contains_even,True,10000,1000,1000,0.4911,0.49992078372478177,0,1,0.0,0,0.9996829140293308,3.2697088718414307,0.488,0.49985597925802594,0,1,0.0,0,0.9986970199533501,3.2879586219787598,0.497,0.4999909999189985,0,1,0.0,0,0.999085809617549,3.2376599311828613,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,19,0.6417459481460696,0.6234427094459534,0.573,0.5704825373713454,0.48126742510696396,0.7382135869565218,0.573,0.6375188529491425
small_set_transformer,1,8,38018,128,-100,100,contains_even,True,10000,1000,1000,0.4936,0.49995903832214084,0,1,0.0,0,0.9997932669689543,3.9161159992218018,0.488,0.49985597925802594,0,1,0.0,0,0.9986970199533501,3.9323031902313232,0.497,0.4999909999189985,0,1,0.0,0,0.999085809617549,3.881680727005005,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,40,0.5522960165267122,0.48264722526073456,0.709,0.7072434607645876,0.6814166426297255,0.8156511335012594,0.709,0.48677610978484154
small_set_transformer,1,8,38018,256,-100,100,contains_even,True,10000,1000,1000,0.4956,0.4999806396251759,0,1,0.0,0,0.9998555814372869,4.582188606262207,0.492,0.49993599590347565,0,1,0.0,0,0.998927422244572,4.596524715423584,0.5,0.5,0,1,0.5,0,0.9991117264498124,4.546084880828857,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,27,0.5066632435956411,0.49154727905988693,0.692,0.692,0.6632908292665863,0.7913752913752915,0.692,0.527840917930007
small_set_transformer,1,8,38018,512,-100,100,contains_even,True,10000,1000,1000,0.4969,0.4999903899076461,0,1,0.0,0,0.9998837089082256,5.260182857513428,0.495,0.49997499937496875,0,1,0.0,0,0.9990397344842001,5.27227258682251,0.5,0.5,0,1,0.5,0,0.9991117264498124,5.22265625,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,53,0.3359300016629917,0.31521827820688486,0.821,0.821,0.8180655797355546,0.8431378837051196,0.821,0.3519871085882187
small_set_transformer,1,8,38018,1024,-100,100,contains_even,True,10000,1000,1000,0.4974,0.4999932399543018,0,1,0.0,0,0.9998919307153075,5.944983959197998,0.495,0.49997499937496875,0,1,0.0,0,0.9990397344842001,5.956159591674805,0.5,0.5,0,1,0.5,0,0.9991117264498124,5.9064812660217285,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,42,0.12234742898202222,0.09312714962288737,0.955,0.9550000000000001,0.9549086900974474,0.9587155963302753,0.955,0.09668304701335728
small_set_transformer,1,8,50953,8,-100,100,mode,True,10000,1000,1000,119.8083,42.83264118765034,0,200,121.0,102,7.155411577128144,1.594286322593689,119.964,41.488537019277985,0,200,122.0,102,7.927776274548369,1.615328073501587,121.297,40.891035582386515,0,200,123.0,117,8.040454990158896,1.6287792921066284,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,78,2.3051479053721002,2.748675301671028,0.157,0.18146952418287418,0.11799020343739298,0.1315301517761781,0.157,2.7996403872966766
small_set_transformer,1,8,50953,16,-100,100,mode,True,10000,1000,1000,115.7501,39.32631498106579,0,200,115.0,101,6.975072280010211,2.0874500274658203,114.05,38.299079623406094,1,199,114.0,104,7.768417824132624,2.113555908203125,115.296,37.775790977820705,0,200,115.0,104,7.719204128268912,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,48,3.157774343177469,3.7512584775686264,0.059,0.05820326365665617,0.05166771451452616,0.08283783698327815,0.059,3.7733672112226486
small_set_transformer,1,8,50953,32,-100,100,mode,True,10000,1000,1000,112.8244,43.7393068605345,0,200,113.0,102,7.14535309595443,2.6502907276153564,112.918,43.372494463657496,0,200,112.0,103,8.017386445748263,2.6810243129730225,115.515,43.97910611870141,0,200,114.0,104,8.081321351049592,2.6957993507385254,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,50,3.766015807224153,4.498861312866211,0.038,0.03722584279649497,0.03379290097360772,0.05386944257750893,0.038,4.465162590146065
small_set_transformer,1,8,50953,64,-100,100,mode,True,10000,1000,1000,114.6623,45.70270734551729,0,200,116.0,101,7.279078545731846,3.263730049133301,114.867,47.478303581741415,0,200,116.0,107,8.236335020394025,3.299808979034424,115.969,43.06132881135927,0,200,115.0,102,8.066819317811223,3.3115434646606445,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,55,4.051747111467019,4.727101355791092,0.028,0.04351574147154258,0.021663766038766043,0.021825981074101997,0.028,4.722886562347412
small_set_transformer,1,8,50953,128,-100,100,mode,True,10000,1000,1000,114.7177,47.985797968878245,0,200,117.0,102,7.396767233469049,3.9093000888824463,111.305,48.406094399362566,0,200,115.0,102,8.432678120241473,3.9482314586639404,112.153,49.48209364002295,0,200,116.0,103,8.436072629546294,3.958667516708374,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,35,4.799633158504803,4.930676072835922,0.026,0.024661781154993824,0.013402664057253686,0.012772756949160687,0.026,4.943793684244156
small_set_transformer,1,8,50953,256,-100,100,mode,True,10000,1000,1000,112.7957,50.29055340230409,0,200,117.0,102,7.505020749659305,4.57519006729126,112.823,50.87240579135215,0,200,117.0,108,8.521936770259753,4.614556312561035,113.325,50.15987813980413,0,200,118.0,106,8.491100511991204,4.62540864944458,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,42,4.971896589552271,5.142435789108276,0.011,0.006878725849314084,0.005620123108889218,0.022451779237493523,0.011,5.115517854690552
small_set_transformer,1,8,50953,512,-100,100,mode,True,10000,1000,1000,110.6787,52.87911559689704,0,200,117.0,102,7.598163584612852,5.252865791320801,112.269,52.62864846260067,0,199,118.0,105,8.528450814380324,5.292989253997803,110.229,52.56769501319227,0,200,117.0,102,8.490345274136725,5.302632808685303,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,34,5.165846068611286,5.19020015001297,0.008,0.008716724537037037,0.0027980373671835914,0.0023332446808510643,0.008,5.192358314990997
small_set_transformer,1,8,50953,1024,-100,100,mode,True,10000,1000,1000,109.9797,54.34245014636348,0,200,117.0,101,7.655216019817816,5.937529563903809,108.186,56.059587975653194,0,200,115.0,104,8.627844604525968,5.9778828620910645,110.716,54.000142073887176,0,200,119.0,105,8.635309196403275,5.986629486083984,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,71,5.11978572299129,5.230543226003647,0.01,0.010554842788345327,0.004021036789882644,0.003288590181019519,0.01,5.240717828273773
small_set_transformer,1,8,38018,8,-100,100,contains_even,True,10000,1000,1000,0.4383,0.4961785061850221,0,1,0.0,0,0.9889012341082538,1.5994362831115723,0.426,0.4944936804449578,0,1,0.0,0,0.9832850245202127,1.6213418245315552,0.423,0.49403542383112575,0,1,0.0,0,0.9819705360112225,1.6052287817001343,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,26,0.6811503517032905,0.661120530217886,0.595,0.5597653961347313,0.5721978851544504,0.5817690167359689,0.595,0.6759561114013195
small_set_transformer,1,8,38018,16,-100,100,contains_even,True,10000,1000,1000,0.4687,0.499019348322287,0,1,0.0,0,0.9970833615347543,2.092059850692749,0.459,0.498316164698678,0,1,0.0,0,0.9942656493832003,2.121177911758423,0.442,0.49662460672020686,0,1,0.0,0,0.9894028932821948,2.096299886703491,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,18,0.6740024359258283,0.6685420125722885,0.581,0.5438905918033053,0.5307869370018669,0.576052987012987,0.581,0.666545920073986
small_set_transformer,1,8,38018,32,-100,100,contains_even,True,10000,1000,1000,0.4845,0.4997596922521863,0,1,0.0,0,0.9992182447819695,2.655393362045288,0.484,0.499743934430424,0,1,0.0,0,0.9983744155974623,2.68941593170166,0.468,0.49897494927100305,0,1,0.0,0,0.9961609762310588,2.6616616249084473,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,23,0.6625347427310752,0.6584685072302818,0.548,0.5425422530685688,0.5449181818181819,0.5452778548312529,0.548,0.6615724861621857
small_set_transformer,1,8,38018,64,-100,100,contains_even,True,10000,1000,1000,0.4912,0.49992255400211744,0,1,0.0,0,0.9996880206816878,3.268557071685791,0.482,0.4996758949559204,0,1,0.0,0,0.9981785252359926,3.3052735328674316,0.473,0.499270467782744,0,1,0.0,0,0.997011458232373,3.277034044265747,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,60,0.5813049205602288,0.5768338926136494,0.662,0.642706131078224,0.609085261645493,0.7940739884393063,0.662,0.5721189267933369
small_set_transformer,1,8,38018,128,-100,100,contains_even,True,10000,1000,1000,0.4956,0.4999806396251759,0,1,0.0,0,0.9998555814372869,3.9143738746643066,0.489,0.49987898535545583,0,1,0.0,0,0.9987632631201516,3.9544365406036377,0.472,0.49921538437832613,0,1,0.0,0,0.9968529191335577,3.9200360774993896,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,16,0.5785625021187173,0.5646627657115459,0.656,0.6360426296866974,0.602464609800363,0.7783398692810458,0.656,0.5643783565610647
small_set_transformer,1,8,38018,256,-100,100,contains_even,True,10000,1000,1000,0.4981,0.4999963899869677,0,1,0.0,0,0.999901017939431,4.579868793487549,0.492,0.49993599590347565,0,1,0.0,0,0.998927422244572,4.62272834777832,0.475,0.4993746088859544,0,1,0.0,0,0.997311209529079,4.584765911102295,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,40,0.4735452091593735,0.34122948348522186,0.827,0.8179949874686717,0.820126445736202,0.8686961206896551,0.827,0.33110764250159264
small_set_transformer,1,8,38018,512,-100,100,contains_even,True,10000,1000,1000,0.4984,0.4999974399934464,0,1,0.0,0,0.9999040470056608,5.257348537445068,0.491,0.4999189934379369,0,1,0.0,0,0.9988784638064876,5.301376819610596,0.478,0.4995157655169654,0,1,0.0,0,0.9977175368666305,5.260834217071533,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,21,0.2017407230107819,0.2062246771529317,0.911,0.9072564484842656,0.9100845714285715,0.9216017895409603,0.911,0.19990988448262215
small_set_transformer,1,8,38018,1024,-100,100,contains_even,True,10000,1000,1000,0.499,0.499998999999,0,1,0.0,0,0.9999085473248033,5.9417219161987305,0.492,0.49993599590347565,0,1,0.0,0,0.998927422244572,5.987016677856445,0.477,0.4994707198625361,0,1,0.0,0,0.9975878662109894,5.944083213806152,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,29,0.10733716592309347,0.10245654382742941,0.953,0.9510103378749434,0.9528310723868965,0.9559164714685405,0.953,0.09453054377809167
sorted_mlp,1,8,13253,8,-100,100,mode,True,10000,1000,1000,119.7436,42.501897122834414,0,200,121.0,102,7.15142217056767,1.5935304164886475,119.326,43.484545806527635,2,200,122.0,107,7.997574851326865,1.5713962316513062,121.536,41.922460614806475,0,200,123.0,109,8.010913978734623,1.5809353590011597,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,100,3.0718787384724484,3.892059549689293,0.066,0.06729343831307763,0.05095630272075765,0.05686294968830121,0.066,3.96853469312191
sorted_mlp,1,8,13653,16,-100,100,mode,True,10000,1000,1000,116.0295,39.841521428655305,0,200,115.0,101,6.986846217661313,2.086803913116455,114.986,39.542885630666866,0,200,115.0,101,7.850758951214552,2.0597832202911377,116.575,39.92112692547644,0,200,115.0,101,7.952319540265149,2.063805103302002,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,28,3.807678589517577,4.628223180770874,0.02,0.02202890894677814,0.016170369618128875,0.02737186901458711,0.02,4.660800218582153
sorted_mlp,1,8,14453,32,-100,100,mode,True,10000,1000,1000,112.8575,43.990364783097675,0,200,113.0,101,7.159187897178912,2.649203062057495,113.18,45.9803175282642,0,200,113.0,102,8.06962547433255,2.618053913116455,112.204,43.69510709450201,0,200,113.0,106,8.024708978975802,2.6180479526519775,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,29,4.222763421068038,4.95830637216568,0.019,0.017830869162689517,0.012052398868188341,0.0163926113434588,0.019,4.953805714845657
sorted_mlp,1,8,16053,64,-100,100,mode,True,10000,1000,1000,114.3821,46.0220762198969,0,200,116.0,101,7.271298927111046,3.2619073390960693,116.416,44.38780174777751,0,200,116.0,102,8.146939000178348,3.2282028198242188,113.803,47.067379266324146,0,200,115.0,105,8.243689537899268,3.222740888595581,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,27,4.591280866887245,5.0678059458732605,0.011,0.018602267378984842,0.004531620979760939,0.0042078439821161785,0.011,5.121612042188644
sorted_mlp,1,8,19253,128,-100,100,mode,True,10000,1000,1000,113.3551,48.416530276239335,0,200,116.0,101,7.419879908181046,3.906660556793213,112.126,49.366629660125675,0,200,115.0,102,8.260311612164152,3.873002052307129,112.956,50.65044979069781,0,200,116.0,101,8.397051040166469,3.8627851009368896,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,24,4.908066018986046,5.195363461971283,0.006,0.003378481723498487,0.005603515609142207,0.00993246891996892,0.006,5.202662944793701
sorted_mlp,1,8,25653,256,-100,100,mode,True,10000,1000,1000,113.0303,50.58560251603217,0,200,118.0,102,7.499550314331362,4.571545124053955,111.654,51.17384374854013,0,200,117.0,105,8.460190745848461,4.538384914398193,114.506,50.13988396476402,0,200,118.0,101,8.41186311034047,4.524194240570068,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,23,5.090987995608706,5.224840462207794,0.009,0.006521545584045584,0.0030553410973634763,0.0019476246498599439,0.009,5.20157578587532
sorted_mlp,1,8,38453,512,-100,100,mode,True,10000,1000,1000,111.6673,52.693967498282,0,200,118.0,107,7.588350333264448,5.248648166656494,111.231,51.36153851862306,0,200,117.0,102,8.543282237210908,5.216047763824463,112.787,52.19219894773548,0,200,117.0,108,8.49937663356377,5.19927453994751,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,26,5.147546957208776,5.243404418230057,0.009,0.007973517559009788,0.002972812362625903,0.005745874125874126,0.009,5.241755455732346
sorted_mlp,1,8,64053,1024,-100,100,mode,True,10000,1000,1000,109.684,54.33625625675733,0,200,116.0,109,7.648197157979843,5.932857990264893,111.564,53.572604043484766,0,200,119.0,104,8.620047049278453,5.900405406951904,107.862,55.29172592712223,0,200,115.5,101,8.647021268311033,5.8831610679626465,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,21,5.241314355841872,5.2882817685604095,0.003,0.0015894990514279854,0.00048011544011544017,0.0002792076344707924,0.003,5.28490823507309
sorted_mlp,1,8,3104,8,-100,100,contains_even,True,10000,1000,1000,0.4488,0.4973716517856642,0,1,0.0,0,0.9923358010303415,1.5979773998260498,0.401,0.49010100999691897,0,1,0.0,0,0.9707018590799534,1.5713353157043457,0.433,0.4954906659060289,0,1,0.0,0,0.9861462544718478,1.5927056074142456,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,30,0.6837441017042658,0.667202565819025,0.576,0.5445051341895067,0.5508954764808826,0.5622336923389555,0.576,0.6731030605733395
sorted_mlp,1,8,3504,16,-100,100,contains_even,True,10000,1000,1000,0.4815,0.49965763278468994,0,1,0.0,0,0.9989238795413682,2.0916099548339844,0.439,0.4962650501496151,0,1,0.0,0,0.9883699873164006,2.0607759952545166,0.465,0.4987734956871706,0,1,0.0,0,0.9955813037371506,2.085789442062378,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,28,0.6856801028761477,0.6806230396032333,0.531,0.4982313335343182,0.3942544019941338,0.4891761363636364,0.531,0.6892093420028687
sorted_mlp,1,8,4304,32,-100,100,contains_even,True,10000,1000,1000,0.4942,0.49996635886827423,0,1,0.0,0,0.9998143848508712,2.654923439025879,0.446,0.49707544698969,0,1,0.0,0,0.9906983882756732,2.618743419647217,0.48,0.49959983987187184,0,1,0.0,0,0.9979595679909182,2.647390604019165,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,39,0.6873100094491814,0.6787693053483963,0.505,0.5012820512820513,0.5008639315418579,0.5021160053200525,0.505,0.6895115599036217
sorted_mlp,1,8,5904,64,-100,100,contains_even,True,10000,1000,1000,0.5027,0.4999927099468552,0,1,1.0,1,0.9998904017500386,3.267610788345337,0.455,0.49797088268291345,0,1,0.0,0,0.9932726078300496,3.2280807495117188,0.484,0.499743934430424,0,1,0.0,0,0.9983744155974623,3.2601640224456787,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,27,0.6893289175972929,0.6895038038492203,0.505,0.4961961048113268,0.4642408165896261,0.4951598566308244,0.505,0.6929210424423218
sorted_mlp,1,8,9104,128,-100,100,contains_even,True,10000,1000,1000,0.5067,0.49995510798470705,0,1,1.0,1,0.9997819290047163,3.9122512340545654,0.454,0.49787950349457055,0,1,0.0,0,0.9930098372997261,3.870725631713867,0.484,0.499743934430424,0,1,0.0,0,0.9983744155974623,3.903857946395874,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,23,0.6914337732443713,0.6861002407968044,0.501,0.4995595489781536,0.5001139720901474,0.5000696844439964,0.501,0.6954523734748363
sorted_mlp,1,8,15504,256,-100,100,contains_even,True,10000,1000,1000,0.5073,0.49994670715987316,0,1,1.0,1,0.9997576949888691,4.576894760131836,0.459,0.498316164698678,0,1,0.0,0,0.9942656493832003,4.533544063568115,0.485,0.49977494935220584,0,1,0.0,0,0.9984637126806026,4.5673980712890625,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,26,0.6924268534129998,0.6913636587560177,0.519,0.5202782504253829,0.518259200957498,0.5209053884206964,0.519,0.6912322677671909
sorted_mlp,1,8,28304,512,-100,100,contains_even,True,10000,1000,1000,0.5085,0.499927744779183,0,1,1.0,1,0.9997029943555708,5.253628253936768,0.46,0.49839743177508444,0,1,0.0,0,0.9944994096431793,5.209855556488037,0.487,0.49983097142934235,0,1,0.0,0,0.9986250142150694,5.243078708648682,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,18,0.6953301246018195,0.6914315447211266,0.491,0.48391712797851344,0.45010659845990586,0.47783340150895376,0.491,0.6940480694174767
sorted_mlp,1,8,53904,1024,-100,100,contains_even,True,10000,1000,1000,0.5091,0.4999171831413679,0,1,1.0,1,0.9996725275805787,5.937697887420654,0.461,0.498476679494638,0,1,0.0,0,0.9947273736897438,5.8932366371154785,0.489,0.4998789853554558,0,1,0.0,0,0.9987632631201516,5.9266037940979,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,18,0.6935586304967202,0.6910304091870785,0.511,0.5,0.34562673726009263,0.261121,0.511,0.6942437775433064
sorted_mlp,1,8,13253,8,-100,100,mode,True,10000,1000,1000,119.9952,42.616132825022966,0,200,122.0,102,7.141961307484107,1.6007636785507202,118.128,43.00369305071368,0,200,119.0,102,7.989194475325093,1.6070263385772705,118.188,43.10859144068616,0,200,120.0,104,8.019004451163159,1.6034399271011353,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,73,3.270362989694325,3.9499522149562836,0.046,0.07754005770765547,0.032304820573629385,0.03576163957936841,0.046,3.9535835087299347
sorted_mlp,1,8,13653,16,-100,100,mode,True,10000,1000,1000,115.4967,39.29116680769356,0,200,115.0,102,6.93801484477651,2.096096992492676,115.219,40.364254471004415,0,199,115.0,106,7.842121279309284,2.1014459133148193,117.636,38.33055574864523,0,200,116.0,103,7.905023151288646,2.0974459648132324,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,33,3.7776420904881673,4.651954263448715,0.021,0.024318255743576496,0.01677492376209626,0.01813137713965458,0.021,4.611708879470825
sorted_mlp,1,8,14453,32,-100,100,mode,True,10000,1000,1000,112.8781,44.1583428175243,0,200,113.0,102,7.181580466204713,2.6601147651672363,112.407,45.350913452762995,0,200,113.0,102,7.9925861463547925,2.666325569152832,111.125,44.97587547786035,0,200,112.0,104,8.060737815085533,2.664741277694702,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,29,4.24468144375792,4.939023166894913,0.012,0.011946457326892108,0.007720187360350941,0.009626839138603845,0.012,5.007492750883102
sorted_mlp,1,8,16053,64,-100,100,mode,True,10000,1000,1000,114.8212,46.537999855601875,0,200,116.5,101,7.30838162492396,3.274092674255371,110.446,47.15793765634795,0,200,115.0,103,8.238716741710544,3.2827086448669434,114.422,44.322589229421155,0,200,115.5,103,8.133012455455837,3.2797882556915283,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,23,4.650316938925434,5.1393207013607025,0.012,0.005089371471408157,0.010935073568726666,0.019283147085472668,0.012,5.108114987611771
sorted_mlp,1,8,19253,128,-100,100,mode,True,10000,1000,1000,112.7385,48.8454493044132,0,200,116.0,102,7.408094859505291,3.919740676879883,113.671,48.71066370929471,0,200,115.0,101,8.348340331721387,3.9290590286254883,112.789,48.59346127824195,0,200,115.0,106,8.329985739260012,3.9267334938049316,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,22,4.9240615404761385,5.183476507663727,0.002,0.0008643617021276596,0.001877450980392157,0.002123809523809524,0.002,5.171471804380417
sorted_mlp,1,8,25653,256,-100,100,mode,True,10000,1000,1000,112.5426,51.05134851539183,0,200,117.0,102,7.522458961142519,4.585209369659424,109.775,51.561345744656435,0,200,117.0,101,8.462723408976789,4.595020294189453,111.91,49.95517891069953,0,200,115.0,101,8.456443181242909,4.592075824737549,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,21,5.091774489451146,5.183805197477341,0.01,0.013175425610658771,0.002175155211965774,0.0012778268889853148,0.01,5.1823248863220215
sorted_mlp,1,8,38453,512,-100,100,mode,True,10000,1000,1000,111.0085,52.973863628680135,0,200,117.0,101,7.586884530514437,5.26270055770874,110.213,52.119762384339396,0,200,117.5,108,8.536601845340524,5.272765636444092,112.366,53.59861979566265,0,200,118.5,102,8.616079932433728,5.270244598388672,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,22,5.149661255423898,5.209632128477097,0.006,0.0043969849246231155,0.0009720395616145415,0.000657552973342447,0.006,5.232317239046097
sorted_mlp,1,8,64053,1024,-100,100,mode,True,10000,1000,1000,109.5875,54.62546973482242,0,200,116.0,104,7.652395678953686,5.946806907653809,106.983,53.58248511407436,0,200,114.0,108,8.65366103172152,5.957937240600586,107.365,54.21128826176334,0,200,115.0,125,8.621776709789302,5.954519748687744,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,28,5.210608908651737,5.28697395324707,0.005,0.0031808610890243544,0.0046625,0.006141304347826087,0.005,5.288108587265015
sorted_mlp,1,8,3104,8,-100,100,contains_even,True,10000,1000,1000,0.4306,0.49516021649563086,0,1,0.0,0,0.9859721910594683,1.5940666198730469,0.44,0.4963869458396343,0,1,0.0,0,0.9887201314390118,1.599164605140686,0.438,0.49614110895994107,0,1,0.0,0,0.9880139972642197,1.5947586297988892,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,64,0.678901511996974,0.6743448674678802,0.538,0.5307853556281383,0.538,0.538,0.538,0.6753331236541271
sorted_mlp,1,8,3504,16,-100,100,contains_even,True,10000,1000,1000,0.4637,0.49868056910210556,0,1,0.0,0,0.996106797740983,2.0868184566497803,0.463,0.49862912068991716,0,1,0.0,0,0.995165920436754,2.0923960208892822,0.476,0.49942366784124287,0,1,0.0,0,0.9974524241262026,2.0889389514923096,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,25,0.6857863545124663,0.6830692254006863,0.524,0.5203027775995894,0.521350627933015,0.521757785467128,0.524,0.6900285482406616
sorted_mlp,1,8,4304,32,-100,100,contains_even,True,10000,1000,1000,0.4783,0.49952888805353385,0,1,0.0,0,0.9985525758920393,2.6498355865478516,0.48,0.49959983987187184,0,1,0.0,0,0.9979595679909182,2.6514930725097656,0.487,0.49983097142934235,0,1,0.0,0,0.9986250142150694,2.6505205631256104,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,28,0.6887195446439824,0.6883225850760937,0.515,0.5179241167028912,0.5089387183788309,0.5193060609123374,0.515,0.6939852796494961
sorted_mlp,1,8,5904,64,-100,100,contains_even,True,10000,1000,1000,0.4866,0.49982040774662256,0,1,0.0,0,0.9993933730954585,3.2634477615356445,0.486,0.4998039615689336,0,1,0.0,0,0.9985472453309616,3.262950897216797,0.496,0.4999839997439918,0,1,0.0,0,0.9990656518671805,3.26251220703125,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,26,0.6917070121117221,0.6884605549275875,0.513,0.5146409370199693,0.491680278949853,0.5176879913451136,0.513,0.6949384398758411
sorted_mlp,1,8,9104,128,-100,100,contains_even,True,10000,1000,1000,0.4906,0.49991163219113044,0,1,0.0,0,0.999656515041087,3.909062147140503,0.489,0.49987898535545583,0,1,0.0,0,0.9987632631201516,3.9083497524261475,0.494,0.4999639987039066,0,1,0.0,0,0.9990080572620664,3.9059760570526123,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,sorted_mlp-diff-task-sizes-results.csv,ce,29,0.6925982696386667,0.6898893564939499,0.496,0.4918708293994335,0.42805333333333334,0.4847661927330174,0.496,0.6927102617919445
